"ID","DATA","LONGITUDE","LATITUDE","centroid"
853722,55315,-84445271,33907345,7212
853778,54705,-84467195,33925296,6879
853786,54707,-84467095,33916239,6880
853818,53139,-84472778,33938838,6050
853834,53140,-84451045,33939003,6051
853842,53142,-84450849,33920890,6052
853850,50714,-84428739,33884821,4772
853866,53160,-84428930,33902936,6062
853874,48612,-84429121,33921051,3666
853922,52225,-84429312,33939164,5567
965114,51392,-83951820,34068567,5128
965162,52891,-83929966,34050528,5919
965210,53871,-83930054,34068642,6433
965250,51399,-83897285,34041577,5132
965282,49379,-83897449,34077804,4068
965298,53512,-84409263,34102341,6247
965314,53514,-84387307,34084384,6248
867243,49920,-84574235,34236896,4350
867387,49916,-84575123,34309339,4348
867475,54224,-84539688,34083227,6621
851683,54874,-84422597,33816928,6969
851875,48614,-84428357,33848593,3667
851883,52230,-84428548,33866707,5570
851891,50237,-84477556,33879925,4521
966427,52318,-84343768,34084680,5618
966435,51078,-84333144,34111920,4964
966443,48013,-84333488,34148144,3349
966459,50792,-84377419,34184074,4812
966475,53543,-84300230,34084962,6263
966523,53545,-84283862,34080537,6264
966555,55744,-84283943,34089593,7448
966579,51080,-84300395,34103074,4965
966611,53537,-84300560,34121187,6260
966627,50788,-84377782,34220298,4810
875826,55106,-84398954,33626871,7096
875858,55104,-84409875,33635851,7094
875890,52287,-84409969,33644907,5601
875922,55105,-84399046,33635928,7095
875930,55103,-84399138,33644985,7093
876042,51004,-84382757,33631513,4924
967075,50786,-84378144,34256520,4809
967115,49342,-84400524,34310693,4048
967187,50430,-84333832,34184367,4622
967203,49349,-84334176,34220592,4052
967227,51316,-84334520,34256814,5087
967251,51319,-84290570,34220870,5089
967668,51318,-84290897,34257092,5088
967708,48011,-84313222,34311281,3348
967772,55746,-84273057,34089660,7449
967804,53541,-84278621,34103210,6262
967852,52323,-84262094,34080670,5621
967876,55135,-84251210,34080735,7111
967884,55131,-84262172,34089726,7109
967908,55133,-84251287,34089790,7110
967956,51084,-84256847,34103341,4967
971509,52234,-84170719,34230616,5573
971525,48697,-84170580,34212504,3710
971581,52236,-84148913,34230729,5574
971589,50796,-84160023,34257839,4814
971621,49340,-84401269,34383134,4047
971709,50723,-84379962,34437620,4777
971725,50721,-84380326,34473837,4776
973477,52722,-84148645,34194506,5829
973541,52726,-84126849,34194616,5831
973581,52734,-84104802,34158496,5835
973613,52730,-84104927,34176609,5833
973621,50807,-84072300,34185814,4820
973629,52728,-84105052,34194721,5832
973637,52409,-84082534,34086148,5666
973653,51378,-84082654,34104260,5120
973685,52411,-84060764,34086246,5667
973701,53832,-84060879,34104358,6412
869853,48695,-84420627,34147542,3709
869957,50790,-84421006,34183766,4811
869997,48691,-84508597,34219327,3707
879914,54401,-84296618,33686438,6716
879962,51887,-84296127,33632089,5386
879986,54406,-84296290,33650205,6719
880002,54408,-84274629,33650339,6720
880018,54410,-84274469,33632224,6721
880034,54404,-84274788,33668456,6718
880082,55706,-84410436,33690200,7427
880106,55707,-84399599,33690277,7428
880122,52602,-84410529,33699256,5764
880607,55248,-84399692,33699334,7174
880623,51864,-84388855,33699410,5374
880647,55245,-84410622,33708313,7172
880703,55247,-84399784,33708391,7173
880735,52600,-84410716,33717372,5763
880783,55243,-84399876,33717450,7171
880791,54897,-84388946,33708468,6983
880839,54337,-84389037,33717527,6683
880847,53412,-84383301,33685862,6194
880855,54900,-84378018,33699486,6985
880871,55240,-84410810,33726431,7169
869123,52712,-84497384,34192248,5823
869211,53503,-84474382,34083745,6242
869267,53499,-84453006,34120135,6240
869299,53505,-84452613,34083910,6243
869307,53501,-84452809,34102022,6241
869323,51067,-84431037,34102184,4958
869339,52307,-84430844,34084072,5612
869355,52308,-84409076,34084230,5613
869371,53508,-84431229,34120296,6245
869387,52714,-84475187,34156193,5825
869403,50247,-84464594,34183442,4527
869435,52718,-84453203,34138247,5827
869451,52716,-84453399,34156358,5826
975964,49359,-84073009,34294484,4057
976020,51332,-84073246,34330706,5096
976052,51336,-84029366,34294672,5098
976060,51334,-84029585,34330895,5097
976188,52421,-83995453,34086518,5672
976236,51390,-83995556,34104630,5126
976688,53863,-83995658,34122743,6428
976768,52423,-83973684,34086601,5673
976784,53867,-83973781,34104713,6430
976800,53868,-83951913,34086681,6431
976824,53865,-83973879,34122827,6429
977376,50809,-84028711,34186003,4821
977392,48019,-83984921,34149953,3352
977504,50446,-83985122,34186177,4631
977512,53869,-83930143,34086756,6432
977528,51391,-83941168,34113887,5127
978079,49370,-83897777,34150256,4063
978095,51394,-83897613,34114030,5129
978119,50450,-83941350,34150112,4633
978175,50448,-83941531,34186336,4632
865346,54206,-84648529,34082289,6611
865386,51802,-84648766,34100400,5340
865410,54201,-84649002,34118512,6608
865434,54208,-84626761,34082484,6612
865474,54204,-84626993,34100595,6610
865490,54202,-84627226,34118707,6609
865498,55977,-84621145,34068948,7572
885131,54675,-84345941,33744999,6860
885147,54327,-84411090,33753604,6678
885179,56118,-84402934,33751397,7648
885203,56473,-84402980,33755925,7838
885251,56114,-84411184,33762661,7646
885299,56116,-84403027,33760454,7647
885331,56467,-84403073,33764984,7835
885685,56474,-84398902,33754822,7839
885701,56578,-84398925,33757087,7895
885717,56584,-84398879,33752557,7898
885741,56586,-84396168,33752577,7899
885773,56582,-84396191,33754841,7897
885797,56580,-84396214,33757106,7896
885813,56471,-84397604,33760493,7837
885829,56469,-84397650,33765023,7836
885901,55233,-84403120,33769513,7165
885925,56396,-84403166,33774042,7799
885941,55229,-84411371,33780778,7163
885965,55231,-84403212,33778572,7164
885973,56391,-84403259,33783101,7796
885989,56400,-84397696,33769552,7801
833666,52597,-84411277,33771719,5761
833674,51856,-84433352,33807792,5369
833690,55219,-84433256,33798736,7157
833706,55222,-84422312,33789758,7159
833722,55221,-84422407,33798815,7158
833738,54876,-84422502,33807871,6970
833794,53969,-84666930,33828499,6486
833874,52174,-84667170,33846616,5539
833890,53973,-84645224,33828697,6488
833898,53016,-84645695,33864929,5984
833930,53975,-84623519,33828892,6489
857559,53144,-84429695,33975393,6053
857607,53146,-84407953,33975550,6054
857655,48993,-84429886,33993506,3865
857687,52312,-84430078,34011619,5615
857695,52796,-84452025,34029572,5869
857711,53507,-84452417,34065797,6244
857735,51072,-84430269,34029733,4961
857751,52795,-84452221,34047684,5868
857791,48991,-84430653,34065958,3864
857815,53519,-84430461,34047845,6251
831643,55454,-84443427,33735252,7291
831659,51862,-84432586,33735332,5372
831691,55453,-84443524,33744309,7290
831707,54889,-84432682,33744390,6977
831723,54892,-84421745,33735412,6979
831763,54891,-84421839,33744469,6978
831779,56112,-84421934,33753525,7645
831811,50631,-84470581,33739574,4728
831827,53031,-84476151,33753118,5993
831867,55443,-84465308,33753201,7285
831883,55439,-84476252,33762175,7283
831899,51855,-84476352,33771234,5368
831923,55441,-84465407,33762259,7284
831939,54871,-84465506,33771317,6967
831963,54869,-84465606,33780376,6966
858220,49165,-84920779,34088583,3954
858260,51780,-84899866,34143165,5329
858276,51778,-84900444,34179386,5328
858308,49924,-84833703,34089528,4352
858348,47654,-84856301,34143638,3162
858380,50287,-84823488,34134928,4549
858412,50283,-84856861,34179860,4547
888995,56542,-84391043,33782056,7876
889043,56375,-84386942,33778687,7786
889051,56374,-84386987,33783216,7785
889059,56514,-84385484,33768506,7861
889075,56513,-84385506,33770770,7860
889139,54887,-84378739,33771950,6976
889171,54885,-84378829,33781009,6975
889219,52595,-84411464,33789837,5760
889251,55227,-84403305,33787630,7162
889624,55224,-84411558,33798894,7160
889672,56387,-84403351,33792160,7793
889688,55225,-84400708,33798971,7161
889696,56389,-84397881,33787669,7795
889712,56388,-84397927,33792198,7794
889784,54312,-84411652,33807950,6670
889824,56070,-84403491,33805744,7624
889864,56461,-84403536,33810271,7832
889872,56465,-84398065,33805782,7834
889888,56538,-84393778,33784301,7874
889904,54319,-84393801,33786566,6674
889920,56488,-84393824,33788830,7847
831011,55463,-84443137,33708075,7296
831027,55459,-84443234,33717134,7294
831043,55457,-84443330,33726193,7293
831051,54606,-84432299,33708155,6824
831059,52598,-84432394,33717214,5762
831075,55702,-84421271,33690121,7425
831107,54610,-84421366,33699177,6826
831131,54608,-84421460,33708235,6825
831139,55238,-84421555,33717294,7168
831195,53035,-84454269,33735170,5995
831251,55235,-84432490,33726273,7166
831267,55236,-84421650,33726353,7167
935316,55773,-84240096,34053626,7463
935356,53569,-84240020,34044570,6276
935404,52327,-84234770,34067244,5623
935412,55777,-84229140,34044633,7465
935428,55775,-84229216,34053689,7464
935500,55779,-84218335,34053752,7466
935532,53561,-84213152,34085482,6272
935556,54792,-84206653,33954188,6925
957381,55911,-84044015,34018392,7535
957397,51386,-84038661,34032000,5124
957445,49374,-84082414,34068034,4065
957485,53847,-84060533,34050019,6420
957501,52413,-84060648,34068132,5668
957597,53851,-84038772,34050113,6422
957613,51382,-84038883,34068227,5122
933954,55811,-84228465,33963123,7482
934002,51104,-84217522,33954127,4977
934018,54788,-84217596,33963185,6923
934034,53604,-84234014,33976676,6294
934074,53608,-84212271,33976801,6296
934090,52333,-84234165,33994789,5626
934106,51090,-84261623,34026330,4970
934122,54771,-84261701,34035387,6914
934170,55754,-84272819,34062489,7453
934194,55752,-84272898,34071547,7452
934218,55748,-84272978,34080604,7450
934234,55767,-84261858,34053497,7460
934250,53567,-84261780,34044442,6275
934266,55771,-84250900,34044506,7462
865928,54211,-84605448,34118899,6614
865936,49922,-84605676,34137011,4351
865944,52545,-84605905,34155122,5735
865960,49932,-84604765,34064562,4356
865976,52557,-84604992,34082675,5741
866048,51805,-84605220,34100787,5342
866072,52559,-84583225,34082863,5742
866104,54215,-84583448,34100974,6616
866112,54213,-84583672,34119087,6615
866120,52549,-84583895,34137199,5737
866128,52547,-84584118,34155310,5736
866160,54223,-84561456,34083047,6620
826412,55704,-84421177,33681064,7426
826444,54022,-84534995,33684711,6513
826500,54018,-84535207,33702825,6511
826516,54016,-84535419,33720942,6510
826548,53393,-84513324,33684886,6182
826556,48473,-84513532,33703001,3590
826564,52180,-84513740,33721117,5543
826572,50629,-84513949,33739233,4727
826636,55662,-84497122,33689545,7403
825783,55098,-84420799,33644829,7090
825807,55100,-84410062,33653965,7091
825815,55689,-84442653,33662786,7417
825847,55687,-84442750,33671845,7416
825871,56381,-84434457,33656052,7790
825903,56385,-84428993,33651562,7792
825919,56383,-84429041,33656092,7791
825935,51002,-84431821,33662866,4922
825959,54754,-84431916,33671925,6905
825991,54758,-84420988,33662946,6907
826007,55096,-84420894,33653887,7089
826039,54756,-84421083,33672005,6906
923986,52811,-84278140,34048871,5877
924026,53547,-84283700,34062422,6265
924098,55750,-84283781,34071480,7451
924106,56176,-84270675,33817945,7680
924138,54351,-84276220,33831499,6690
924154,52835,-84276380,33849616,5890
924170,54920,-84259823,33818010,6995
924186,54360,-84259901,33827069,6695
924202,56193,-84259979,33836127,7691
924258,54922,-84248971,33818075,6996
922699,52807,-84326887,34025922,5875
922739,54960,-84315925,34016935,7017
922755,55369,-84316009,34025992,7243
922779,55367,-84316094,34035048,7242
922811,55356,-84338023,34053017,7236
922835,52805,-84327057,34044033,5874
922851,55360,-84327143,34053089,7238
922867,52321,-84327228,34062146,5620
922883,55361,-84316262,34053159,7239
922907,55126,-84327313,34071204,7106
922923,55129,-84316346,34062217,7108
922939,55127,-84316430,34071274,7107
922947,52319,-84321999,34084823,5619
922955,55377,-84305049,34017004,7247
922971,50343,-84305132,34026061,4578
920112,54646,-84348729,34034834,6845
920168,52803,-84348816,34043889,5873
920208,53527,-84365181,34048307,6255
920224,53518,-84365359,34066420,6250
920272,55354,-84348904,34052945,7235
920344,48995,-84343594,34066567,3866
920360,53588,-84320815,33958029,6286
919495,53535,-84364646,33993967,6259
919511,53533,-84364824,34012081,6258
919527,53523,-84408514,34029891,6253
919543,51074,-84386758,34030045,4962
919551,53521,-84408701,34048003,6252
919615,52310,-84408888,34066116,5614
919631,53525,-84386941,34048157,6254
919663,51071,-84387124,34066270,4960
919687,53529,-84365003,34030195,6256
919711,50341,-84348641,34025778,4577
825052,53405,-84453290,33644588,6189
825084,55691,-84453388,33653645,7418
825100,55697,-84453192,33635531,7421
825140,55698,-84442363,33635613,7422
825180,55695,-84442459,33644669,7420
825196,54753,-84464318,33662622,6904
825212,54751,-84464417,33671681,6903
825228,53401,-84453486,33662704,6187
825244,55685,-84453583,33671763,7415
825260,48902,-84431438,33626635,3816
825284,54573,-84431534,33635693,6806
825308,55693,-84442557,33653727,7419
825332,55094,-84434409,33651522,7088
825348,52285,-84431630,33644749,5600
825356,54575,-84420610,33626715,6808
825380,54574,-84420705,33635772,6807
868467,53496,-84496356,34101687,6238
868483,53494,-84496562,34119800,6237
868547,51063,-84474583,34101856,4956
868555,53497,-84474784,34119969,6239
868563,52073,-84496767,34137913,5488
868571,50248,-84474985,34138082,4528
868579,54190,-84562332,34155494,6602
868635,54191,-84540546,34155674,6603
868651,52070,-84518759,34155851,5486
868659,54188,-84540975,34191899,6600
868675,54189,-84540761,34173787,6601
868683,50245,-84518969,34173963,4526
868699,52711,-84519180,34192075,5822
868723,52071,-84496972,34156024,5487
868731,52713,-84497178,34174136,5824
958064,53843,-84017117,34068317,6418
958080,51915,-83993927,33814799,5402
958096,54481,-83994028,33832915,6758
958160,53250,-84015948,33869061,6108
958200,48025,-83994129,33851032,3355
958240,52129,-83994231,33869148,5516
958280,54485,-83972224,33814882,6760
958296,54483,-83972321,33832998,6759
918208,54776,-84304221,33926435,6917
918216,54780,-84293275,33917447,6919
918224,54778,-84293356,33926503,6918
918240,53596,-84298912,33940053,6290
918264,53600,-84282411,33917514,6292
918272,55803,-84282491,33926571,7478
918336,53148,-84407766,33957436,6055
918352,50712,-84386028,33957590,4770
918360,53149,-84386211,33975704,6056
918400,52316,-84408140,33993663,5617
918416,52314,-84408327,34011777,5616
861465,51790,-84725098,34108743,5334
861529,50947,-84725603,34144966,4894
861577,52551,-84692065,34081887,5738
861641,52553,-84670297,34082090,5739
861673,51800,-84681549,34109156,5339
814620,54199,-84712583,33991117,6607
814644,54197,-84712833,34009230,6606
814660,54243,-84690592,33973211,6632
814676,51816,-84690347,33955097,5348
814716,48418,-84690837,33991323,3561
814748,52164,-84691083,34009436,5534
814756,52168,-84669092,33991525,5536
814788,51796,-84724088,34036293,5337
814860,51792,-84724593,34072518,5335
813947,49928,-84767079,33999641,4354
813995,51798,-84734328,33990907,5338
814019,54195,-84734582,34009020,6605
814027,51794,-84767601,34035866,5336
814075,49926,-84768123,34072090,4353
814115,50957,-84733820,33954681,4899
814147,53340,-84734074,33972795,6155
814163,53344,-84712084,33954891,6157
814211,53342,-84712334,33973005,6156
881311,55242,-84399969,33726509,7170
881359,54329,-84410903,33735490,6679
881447,56119,-84410997,33744548,7649
881503,56478,-84404231,33745730,7841
909713,54550,-84346984,33853693,6794
909745,52105,-84347071,33862751,5504
909793,53164,-84407019,33884979,6064
909809,54714,-84390775,33889622,6884
909849,54716,-84379914,33889698,6885
909897,53162,-84407206,33903093,6063
909929,53166,-84390866,33898680,6065
909937,55569,-84380005,33898756,7354
856888,52794,-84473980,34047518,5867
856920,51065,-84474181,34065632,4957
856952,53133,-84473179,33975066,6047
856984,53137,-84451241,33957117,6049
857016,53135,-84451436,33975232,6048
857032,50339,-84473379,33993179,4576
857120,52798,-84473580,34011293,5870
857136,52799,-84451828,34011458,5871
857152,52801,-84451632,33993344,5872
857168,50710,-84429503,33957278,4769
810021,50953,-84809494,33926746,4897
810037,49166,-84919609,34016134,3955
810069,50949,-84853509,33962515,4895
810117,48416,-84854067,33998742,3560
810125,50951,-84810033,33962972,4896
810149,50597,-84854624,34034967,4709
810197,50599,-84811112,34035424,4710
810205,53929,-84797159,33827231,6465
810221,52770,-84797426,33845347,5854
810237,52768,-84797692,33863462,5853
810253,53933,-84775455,33827452,6467
906591,52232,-84406646,33848750,5572
906655,54878,-84390042,33817161,6971
906687,54314,-84390134,33826220,6671
906703,54880,-84379191,33817237,6972
906735,56076,-84379281,33826296,7627
906743,56072,-84390225,33835278,7625
906775,50718,-84390317,33844336,4774
905928,54374,-84194498,33791214,6702
905936,56221,-84183650,33791273,7705
906000,56217,-84194569,33800271,7703
906040,54369,-84194630,33809328,6700
906048,54370,-84194641,33809327,6700
906080,56219,-84183720,33800330,7704
906088,56209,-84183790,33809386,7699
906096,53078,-84145448,33759768,6018
906112,52641,-84145581,33777884,5785
906128,52637,-84167412,33795887,5783
906136,56066,-84411745,33817007,7622
906168,56068,-84400893,33817085,7623
906184,54310,-84406460,33830633,6669
808663,53943,-84710092,33809977,6472
808695,52451,-84688147,33792068,5687
808727,51521,-84688391,33810182,5195
808767,49172,-84917274,33871231,3958
808815,49170,-84918440,33943684,3957
808847,51506,-84851284,33817605,5186
808879,51508,-84818593,33808892,5187
808895,47656,-84851839,33853834,3163
810689,53935,-84753750,33827669,6468
810729,53939,-84732045,33827882,6470
810737,50965,-84732298,33845998,4903
810745,48865,-84764995,33854732,3796
810873,48863,-84776767,33918024,3795
810889,52269,-84777029,33936137,5591
810913,50961,-84765515,33890961,4901
808035,53965,-84708602,33701286,6484
808051,53963,-84708849,33719402,6483
808091,52913,-84687658,33755837,5930
808099,50506,-84687414,33737723,4661
808147,53957,-84731032,33755422,6479
808179,51515,-84731285,33773538,5191
808211,53958,-84709346,33755632,6480
808227,53949,-84709595,33773747,6475
808275,49544,-84687902,33773953,4157
808291,53947,-84709843,33791863,6474
812059,53362,-84710589,33846208,6166
812115,52170,-84689124,33864528,5537
812155,50608,-84689368,33882641,4715
812179,52172,-84667410,33864730,5538
812203,50963,-84732805,33882226,4902
812219,53352,-84733058,33900341,6161
812243,53356,-84711087,33882435,6163
849732,55043,-84488924,33925128,7062
849796,50708,-84477959,33916156,4768
849812,54704,-84478059,33925212,6878
849852,55039,-84489026,33934183,7060
849884,55037,-84489128,33943239,7059
849948,54297,-84471578,33830150,6662
849980,56051,-84455151,33816686,7613
813258,53005,-84689612,33900756,5978
813274,49936,-84689857,33918870,4358
813314,52569,-84690102,33936983,5747
813354,52573,-84668130,33919072,5749
813402,50955,-84777292,33954251,4898
813434,53334,-84777555,33972364,6152
813450,50601,-84810573,33999199,4711
813482,53338,-84755556,33954468,6154
813498,53336,-84755815,33972581,6153
815291,50603,-84691328,34027550,4712
815331,52988,-84691574,34045662,5969
815395,49930,-84691819,34063774,4355
815491,48138,-84652891,33584031,3415
815964,49549,-84675248,33638186,4160
816052,51539,-84675731,33674418,5204
816108,51543,-84631932,33638582,5206
845995,52063,-84493489,33848098,5482
846067,56049,-84487807,33825495,7612
846083,56048,-84487908,33834553,7611
846139,50238,-84471778,33848267,4522
846147,54950,-84509927,33861557,7012
817796,48136,-84676213,33710650,3414
817860,52916,-84665732,33737925,5932
817868,52914,-84665971,33756039,5931
817884,50507,-84633326,33747277,4662
817900,50509,-84632861,33711046,4663
817972,52455,-84666211,33774155,5689
817988,52453,-84666450,33792270,5688
818012,53971,-84666690,33810384,6487
818036,53979,-84644754,33792468,6491
818461,51523,-84644989,33810582,5196
818493,51525,-84644519,33774353,5197
818517,53983,-84622827,33774547,6493
818581,53981,-84623058,33792663,6492
818621,53977,-84623288,33810777,6490
839550,54260,-84603628,33973998,6641
839574,50606,-84647347,33991724,4714
839582,53003,-84625601,33991919,5977
839622,52563,-84609462,34005648,5744
839646,52166,-84669333,34009639,5535
839662,52992,-84669574,34027752,5971
839694,52990,-84669815,34045864,5970
839726,53000,-84647583,34009838,5975
839742,50605,-84647819,34027951,4713
839766,52994,-84648056,34046063,5972
839774,52555,-84670056,34063977,5740
838903,56020,-84543463,33942804,7595
838951,54246,-84668611,33955299,6634
838959,54244,-84668852,33973413,6633
838999,54248,-84647110,33973612,6635
839015,51818,-84646874,33955498,5349
839031,54252,-84625137,33955693,6637
839127,54250,-84625369,33973806,6636
820356,52457,-84601361,33792853,5690
820372,51527,-84601587,33810967,5198
820388,53989,-84579886,33811155,6496
820420,55954,-84563009,33761476,7559
820436,55957,-84552056,33752509,7561
820476,55955,-84552164,33761566,7560
820492,51531,-84557750,33775108,5200
820516,52459,-84579664,33793041,5691
820572,51529,-84558185,33811339,5199
820588,53996,-84557968,33793224,6500
820620,54030,-84533510,33557895,6517
806062,50852,-84718565,33637776,4843
806102,50850,-84719065,33674007,4842
806150,50504,-84806269,33709373,4660
806174,49542,-84773622,33700647,4156
806238,51516,-84774145,33736879,5192
806270,53951,-84774407,33754993,6476
806294,52445,-84773883,33718763,5684
836335,51828,-84607865,33878852,5354
836351,54861,-84597007,33878946,6961
836415,52585,-84580329,33847387,5755
836463,52583,-84580552,33865501,5754
836519,53991,-84558402,33829453,6497
836535,51831,-84558620,33847570,5356
834383,53985,-84601813,33829083,6494
834415,50611,-84645460,33846814,4717
834431,53018,-84623981,33865123,5985
834511,53019,-84623750,33847008,5986
834559,53008,-84667650,33882844,5980
834575,53006,-84667890,33900958,5979
834591,50610,-84645931,33883042,4716
834607,53010,-84646167,33901156,5981
834623,52571,-84668371,33937185,5748
834639,54254,-84646638,33937384,6638
833033,54300,-84455053,33807630,6664
833041,54304,-84449482,33794085,6666
833057,56054,-84444203,33807711,7615
833073,55449,-84443621,33753365,7288
833089,54325,-84432777,33753446,6677
833105,55447,-84443718,33762422,7287
833153,56108,-84432873,33762503,7643
833185,50054,-84432969,33771561,4422
833201,54601,-84433064,33780620,6821
833209,52593,-84433161,33789678,5759
833241,56110,-84422028,33762582,7644
833257,54605,-84422123,33771641,6823
833273,54603,-84422218,33780700,6822
804774,51490,-84893542,33744676,5178
804846,51486,-84894115,33780905,5176
804878,51484,-84894688,33817135,5175
804894,49538,-84850729,33781375,4154
804934,48134,-84849620,33708917,3413
804990,50500,-84850174,33745146,4658
829075,55435,-84486894,33743978,7281
829099,55432,-84486995,33753034,7279
829107,55215,-84487299,33780208,7155
829131,55431,-84487097,33762091,7278
829139,55217,-84487198,33771150,7156
829163,54867,-84476452,33780292,6965
829259,52589,-84492876,33793752,5757
805392,50502,-84806806,33745602,4659
805488,48760,-84739471,33583211,3742
805520,50846,-84805197,33636910,4840
805552,50848,-84762400,33673581,4841
805576,48758,-84761882,33637350,3741
806682,52449,-84751949,33700864,5686
806698,51519,-84730275,33701077,5194
806778,52447,-84752206,33718980,5685
806802,53955,-84752463,33737095,6478
806850,53961,-84730528,33719193,6482
806898,51509,-84807343,33781831,5188
806914,53931,-84796893,33809117,6466
806930,49540,-84774669,33773108,4155
806946,53953,-84752720,33755209,6477
806970,52443,-84752977,33773325,5683
807387,52439,-84774930,33791223,5681
807419,51511,-84775192,33809337,5189
807491,53937,-84753493,33809554,6469
807499,52441,-84753235,33791440,5682
807563,53945,-84731539,33791653,6473
807571,51513,-84731791,33809767,5190
807595,51518,-84730780,33737308,5193
807635,53960,-84709097,33737518,6481
812644,53354,-84711336,33900550,6162
812692,50959,-84733312,33918454,4900
812716,53346,-84733566,33936567,6158
812780,53350,-84711585,33918664,6160
812844,53348,-84711834,33936777,6159
809305,53927,-84818864,33827007,6464
809321,50292,-84819135,33845123,4552
809337,52766,-84819406,33863237,5852
809369,50289,-84852396,33890063,4550
809433,48861,-84852952,33926289,3794
809561,50291,-84808956,33890519,4551
811422,52273,-84755039,33918241,5593
811478,52271,-84755298,33936354,5592
811494,53358,-84732551,33864113,6164
811534,53360,-84710838,33864322,6165
811558,53941,-84710340,33828091,6471
811574,53967,-84688635,33828297,6485
811590,48420,-84688879,33846414,3562
829679,54302,-84476552,33789351,6665
829735,54296,-84493080,33811866,6661
829759,56055,-84476653,33798408,7616
829807,55673,-84475450,33689715,7409
829863,50633,-84475550,33698771,4729
829871,54669,-84475650,33707828,6857
829879,55677,-84464516,33680740,7411
829887,55675,-84464615,33689798,7410
829935,54673,-84464714,33698854,6859
827744,54000,-84536057,33775288,6502
827760,53026,-84519526,33752775,5990
827776,55425,-84519630,33761833,7274
827792,53029,-84497634,33734835,5992
827808,55428,-84508682,33752862,7276
827824,55426,-84508786,33761920,7275
827880,50052,-84514365,33775464,4421
827936,53998,-84536270,33793404,6501
827078,55666,-84486185,33680573,7405
827094,55664,-84486286,33689630,7404
827118,52184,-84491857,33703173,5545
827134,53398,-84475350,33680657,6185
827166,52182,-84492061,33721290,5544
827174,55437,-84486792,33734921,7282
827270,54010,-84535845,33757172,6507
830310,54671,-84464813,33707912,6858
830326,53037,-84470382,33721458,5996
830342,53400,-84453681,33680822,6186
830358,55679,-84453779,33689880,7412
830390,53041,-84453877,33698936,5998
830414,55461,-84453975,33707993,7295
830422,55683,-84442847,33680904,7414
830438,55681,-84442943,33689961,7413
830494,53039,-84454072,33717052,5997
830502,55456,-84454171,33726111,7292
830550,55465,-84443040,33699017,7297
830566,53407,-84432012,33680984,6191
830582,55700,-84432107,33690042,7424
830598,50056,-84432203,33699098,4423
821086,54028,-84533722,33576012,6516
821126,47676,-84511871,33558070,3173
821150,52087,-84512078,33576188,5495
821238,50312,-84512286,33594304,4562
821270,52772,-84512493,33612421,5855
819722,51537,-84556882,33702646,5203
819746,54014,-84557099,33720762,6509
819794,51535,-84557316,33738878,5202
819810,54008,-84562899,33752418,6506
819850,54012,-84535632,33739057,6508
819858,54002,-84600908,33756622,6503
819914,49546,-84601135,33774738,4158
819954,54004,-84579220,33756809,6504
819962,52461,-84579442,33774925,5692
817138,54026,-84555366,33575833,6515
817178,51553,-84544867,33603097,5211
817202,49551,-84588614,33638963,4161
817234,51545,-84589061,33675195,5207
817298,51549,-84545296,33639329,5209
817330,54020,-84556665,33684531,6512
817338,51547,-84556448,33666414,5208
819057,49548,-84600230,33702276,4159
819089,52463,-84600456,33720392,5693
819145,52467,-84578556,33702463,5695
819177,51533,-84600682,33738508,5201
819241,52465,-84578778,33720579,5694
819297,54006,-84578999,33738695,6505
822337,50996,-84513117,33666770,4919
822393,52283,-84496406,33626139,5599
822401,55088,-84496509,33635197,7085
822441,52281,-84496611,33644253,5598
822497,55092,-84485579,33626224,7087
822513,55090,-84485679,33635282,7086
822537,55086,-84485781,33644338,7084
824424,52777,-84469188,33612761,5858
824448,51000,-84469387,33630878,4921
824488,55344,-84452997,33617414,7229
824544,53403,-84469586,33648993,6188
824616,53406,-84453095,33626473,6190
824632,55345,-84442170,33617496,7230
824640,55699,-84442266,33626555,7423
832413,55451,-84454367,33744228,7289
832429,53033,-84454465,33753284,5994
832445,55445,-84454562,33762341,7286
832461,54306,-84454661,33771399,6667
832493,56061,-84454758,33780458,7619
832509,56065,-84443815,33771481,7621
832557,56063,-84443912,33780539,7620
832565,56059,-84465705,33789434,7618
832581,56057,-84465804,33798491,7617
832629,51853,-84471379,33812034,5367
828340,53994,-84536483,33811518,6499
828388,52587,-84514574,33793580,5756
828420,51851,-84514782,33811694,5366
828428,55434,-84497736,33743893,7280
828444,53027,-84497839,33752949,5991
828548,55430,-84497941,33762006,7277
828564,52591,-84498044,33771064,5758
828604,55213,-84498146,33780123,7154
840188,51803,-84648292,34064176,5341
840204,54209,-84631911,34059794,6613
840212,55975,-84632027,34068851,7571
840276,52998,-84626065,34028146,5974
840284,52996,-84626297,34046258,5973
840292,53002,-84625833,34010033,5976
840324,55198,-84609577,34014705,7145
840340,55978,-84621029,34059891,7573
840380,51822,-84603401,33955884,5351
840428,54264,-84581664,33956071,6643
855643,53131,-84500098,33952212,6046
855675,55533,-84489230,33952297,7336
855691,55529,-84500201,33961270,7334
855715,55531,-84489332,33961355,7335
855723,50706,-84472979,33956952,4767
855755,53129,-84494920,33974898,6045
855795,52095,-84495330,34011124,5499
855811,52097,-84495125,33993010,5500
841515,51824,-84565306,33951680,5352
841547,54846,-84565415,33960738,6953
841555,54265,-84565525,33969796,6644
841571,54850,-84554437,33951772,6955
841611,54848,-84554546,33960829,6954
841643,54269,-84543570,33951862,6646
